typicalFacadeGlazingRatio typicalFacadeWindowWidth groundFacadeGlazingRatio groundFacadeWindowWidth buildingDepth balconyWidth atriumArea aspectRatio groundFloorHeight typicalfloorHeight numberLevels groundSDA firstSDA groundASE firstASE groundViewPercentage firstViewPercentage
0.7 2 0.7 2.3 27.8 2.5 2821.3 0.6 3.3 2.7 6.2 43.8 33.8 12.3 8.3 69.6 69.3
0.7 2 0.7 2.4 28.2 2.5 2859.5 0.6 3.3 2.8 6.3 43.5 33.5 12.1 8.2 69.7 69.4
0.7 2 0.7 2.4 28.6 2.5 2898.3 0.6 3.3 2.8 6.5 43.1 33.2 12 8.2 69.7 69.5
0.7 2 0.7 2.4 29 2.5 2939.4 0.6 3.3 2.8 6.6 42.8 32.8 11.9 8.1 69.8 69.5
0.7 2 0.7 2.4 29.4 2.4 2984.6 0.6 3.3 2.8 6.8 42.3 32.4 11.8 8.1 69.8 69.5
0.7 2 0.7 2.5 29.9 2.4 3032 0.6 3.3 2.8 7 41.8 31.9 11.7 8 69.9 69.6
0.7 2 0.7 2.5 30.4 2.4 3083.1 0.6 3.3 2.8 7.2 41.2 31.4 11.4 7.9 69.9 69.6
0.7 2 0.7 2.5 31.1 2.4 3142.7 0.6 3.3 2.8 7.3 40 30.4 11 7.7 69.8 69.4
0.7 2 0.7 2.6 31.7 2.3 3199 0.6 3.3 2.8 7.5 39.3 29.8 10.7 7.6 69.8 69.4
0.7 2 0.7 2.6 32.4 2.3 3264.6 0.6 3.2 2.8 7.7 38 28.7 10.2 7.4 69.7 69.2
0.7 2 0.7 2.6 33.3 2.3 3338.9 0.5 3.2 2.8 7.9 36.3 27.4 9.5 7.1 69.4 68.9
0.7 2 0.7 2.7 34.1 2.3 3408.4 0.5 3.1 2.8 8.1 35 26.3 9 7 69.2 68.7
0.7 2 0.7 2.7 35 2.2 3484 0.5 3.1 2.8 8.3 33.4 25 8.4 6.7 69 68.4
0.7 2 0.7 2.8 35.9 2.2 3563.5 0.5 3.1 2.8 8.6 32.3 24 8 6.5 68.9 68.3
0.7 2 0.7 2.8 37 2.2 3671.2 0.5 3 2.9 8.9 30.7 22.6 7.4 6.3 68.8 68.2
0.7 2 0.7 2.9 38 2.1 3759.5 0.5 3 2.9 9.2 29.3 21.5 6.9 6.1 68.8 68.1
0.7 2 0.7 2.9 38.7 2.1 3830.9 0.5 3 2.9 9.5 28.5 20.8 6.7 6 68.8 68.1
0.7 2 0.7 3 39.2 2 3886.5 0.5 3 2.9 9.7 27.9 20.2 6.5 5.9 68.8 68.1
0.7 2 0.7 3 39.6 2 3926.3 0.5 3 2.9 9.9 27.5 19.9 6.4 5.9 68.9 68.1
0.7 2 0.7 3 39.8 2 3940.6 0.5 3 2.9 9.9 27.3 19.7 6.4 5.8 68.9 68.1
0.7 1.7 0.6 1.7 16.3 1.9 1507.2 0.8 3.3 2.3 2.1 51 46.3 22.7 13.2 59.8 57.2
0.8 1.7 0.6 1.7 16.5 2 1544.3 0.7 3.4 2.3 2.2 51.2 46.2 22.7 13.1 60.7 58
0.7 1.8 0.6 1.7 17 2.1 1581.7 0.7 3.4 2.4 2.2 51.5 46.3 22.5 13.1 61.4 58.8
0.7 1.8 0.7 1.8 17.2 2 1610.5 0.7 3.4 2.4 2.2 51.6 46.1 22.1 13 61.8 59.5
0.7 1.7 0.6 1.7 17.6 2.2 1665.5 0.8 3.5 2.5 2.3 52.3 46.4 22.1 13 63.1 60.8
0.8 1.8 0.7 1.8 18 2.2 1706.7 0.6 3.4 2.5 2.3 51.7 45.7 21.2 12.6 63.5 61.3
0.7 1.8 0.7 1.9 18.5 2.2 1766.8 0.7 3.5 2.4 2.5 51.9 45.7 20.9 12.5 64.4 62.4
0.7 1.8 0.8 1.8 19 2.3 1807.4 0.6 3.4 2.5 2.6 51.7 45.3 20.5 12.3 65 63
0.7 1.8 0.7 1.9 19.6 2.4 1880.2 0.6 3.4 2.5 2.8 51.9 44.9 19.9 12 65.9 64.2
0.7 1.9 0.7 1.9 20.1 2.5 1938.8 0.7 3.4 2.5 3 51.3 44 19 11.6 66.3 64.8
0.7 1.9 0.7 2 20.5 2.5 2000.9 0.6 3.5 2.6 3.1 52 44.2 18.8 11.5 67.6 66.2
0.7 1.9 0.7 2 20.9 2.5 2065.5 0.6 3.5 2.6 3.4 51.8 43.4 18 11.1 68.1 67.1
0.7 2 0.7 2 21.4 2.6 2106.4 0.6 3.4 2.6 3.4 50.7 42.2 17 10.7 68 67.1
0.7 2 0.7 2 21.8 2.6 2155 0.6 3.4 2.6 3.5 49.5 40.9 15.9 10.3 68 67.2
0.7 2 0.7 2 22.3 2.7 2195.6 0.6 3.3 2.6 3.5 48.4 39.7 15 9.9 67.8 67.2
0.7 2 0.7 2 22.7 2.7 2238.8 0.6 3.3 2.6 3.6 47.3 38.6 14.1 9.5 67.7 67.2
0.7 2 0.7 2.1 23.2 2.7 2296.1 0.6 3.2 2.6 3.8 46.2 37.4 13.3 9.1 67.6 67.2
0.7 2 0.7 2.1 23.6 2.7 2339.3 0.6 3.2 2.6 4 45.8 36.8 12.9 8.9 67.7 67.4
0.7 2 0.7 2.1 24 2.7 2383.9 0.6 3.2 2.6 4.1 45.2 36.1 12.5 8.8 67.7 67.5
0.7 2 0.7 2.1 24.6 2.7 2444.5 0.6 3.2 2.7 4.4 44.8 35.7 12.4 8.6 67.9 67.7
0.7 2 0.7 2.2 25 2.7 2492.4 0.6 3.2 2.7 4.6 44.3 35.2 12.2 8.5 67.9 67.7
0.7 2 0.7 2.2 25.4 2.7 2541.1 0.6 3.2 2.7 4.8 44.3 35 12.2 8.5 68.2 68
0.7 2 0.7 2.2 25.9 2.6 2588.9 0.6 3.2 2.7 5 44 34.7 12.2 8.5 68.3 68.1
0.7 2 0.7 2.2 26 2.6 2614.1 0.6 3.3 2.7 5.2 44.3 34.8 12.4 8.5 68.6 68.3
0.7 2 0.7 2.2 26.2 2.6 2640.7 0.6 3.3 2.7 5.4 44.6 34.9 12.5 8.5 68.8 68.6
0.7 2 0.7 2.3 26.3 2.6 2665.9 0.6 3.3 2.7 5.6 45.1 35.2 12.8 8.6 69.1 68.9
0.7 2 0.7 2.3 26.5 2.5 2693.8 0.6 3.3 2.7 5.7 45.4 35.3 12.9 8.6 69.4 69.2
0.7 2 0.7 2.3 26.8 2.5 2724.2 0.6 3.4 2.7 5.9 45.3 35.2 12.9 8.6 69.6 69.3
0.7 2 0.7 2.3 27.1 2.5 2756 0.6 3.4 2.7 6 45.1 35 12.9 8.6 69.7 69.5
0.7 2 0.7 2.3 27.3 2.5 2785.5 0.6 3.4 2.8 6.2 45.4 35.1 13.1 8.6 70 69.8
0.7 2 0.7 2.3 27.7 2.5 2822.2 0.6 3.4 2.8 6.3 45.1 34.8 12.9 8.5 70.1 69.8
0.7 2 0.7 2.4 28 2.5 2858.7 0.6 3.4 2.8 6.5 44.8 34.5 12.8 8.5 70.2 69.9
0.7 2 0.7 2.4 28.4 2.5 2898.5 0.6 3.4 2.8 6.6 44.4 34.1 12.7 8.4 70.2 70
0.7 2 0.7 2.4 28.8 2.4 2939.2 0.6 3.4 2.8 6.8 44 33.7 12.6 8.3 70.3 70
0.7 2 0.7 2.4 29.2 2.4 2982.9 0.6 3.4 2.8 6.9 43.5 33.3 12.4 8.3 70.4 70.1
0.7 2 0.7 2.5 29.7 2.4 3030.8 0.6 3.4 2.8 7.1 43 32.8 12.2 8.2 70.4 70.1
0.7 2 0.7 2.5 30.2 2.4 3080.6 0.6 3.4 2.8 7.3 42.4 32.2 12 8.1 70.4 70.1
0.7 2 0.7 2.5 30.8 2.3 3134.7 0.6 3.4 2.8 7.5 41.6 31.6 11.7 8 70.4 70.1
0.7 2 0.7 2.6 31.6 2.3 3198.4 0.6 3.3 2.8 7.6 40.3 30.5 11.2 7.8 70.3 69.9
0.7 2 0.7 2.6 32.2 2.3 3258.4 0.6 3.3 2.8 7.8 39.4 29.8 10.9 7.6 70.3 69.8
0.7 2 0.7 2.6 32.9 2.3 3321.7 0.6 3.3 2.8 8 38.4 28.9 10.5 7.5 70.2 69.8
0.7 2 0.7 2.7 33.7 2.3 3395.2 0.6 3.2 2.8 8.2 36.9 27.6 9.9 7.2 69.9 69.4
0.7 2 0.7 2.7 34.6 2.2 3472 0.6 3.2 2.8 8.4 35.3 26.3 9.3 7 69.7 69.1
0.7 2 0.7 2.8 35.7 2.2 3572.1 0.5 3.1 2.9 8.8 33.5 24.9 8.6 6.7 69.5 68.9
0.7 2 0.7 2.8 37.2 2.1 3693 0.5 3.1 2.9 9 30.7 22.6 7.5 6.3 69 68.3
0.7 2 0.7 2.9 38.1 2.1 3782.9 0.5 3 2.9 9.4 29.5 21.6 7.1 6.1 68.9 68.2
0.7 2 0.7 2.9 39.1 2 3872.8 0.5 3 2.9 9.7 28.2 20.5 6.6 6 68.9 68.1
0.7 2 0.7 3 39.6 2 3926 0.5 3 2.9 9.9 27.5 19.8 6.4 5.9 68.9 68.1
0.7 2 0.7 3 39.9 2 3951 0.5 3 2.9 10 27.2 19.6 6.3 5.8 68.9 68.1
0.7 2 0.7 3 40 2 3959.2 0.5 3 2.9 10 27.1 19.5 6.3 5.8 68.9 68.1
0.7 1.6 0.7 1.8 16.3 2 1493.3 0.8 3.5 2.4 2 53.3 48.7 24.5 14 61.1 58.2
0.7 1.8 0.7 1.7 16.5 2 1537.5 0.8 3.5 2.4 2.1 53.8 48.9 24.5 14.1 62.3 59.3
0.8 1.7 0.7 1.8 16.9 2 1572.2 0.8 3.6 2.3 2.2 54.2 49 24.4 14 63 60.1
0.8 1.8 0.6 1.8 17.2 2 1610.9 0.7 3.6 2.4 2.3 53.9 48.6 23.7 13.7 63.4 60.7
0.7 1.9 0.7 1.8 17.7 2.1 1652.6 0.7 3.5 2.5 2.3 54.1 48.4 23.5 13.6 64.2 61.6
0.8 1.8 0.7 1.8 17.9 2.2 1687.4 0.8 3.6 2.4 2.4 54.2 48.3 23.3 13.5 64.8 62.3
0.7 1.8 0.8 1.9 18.4 2.2 1748.1 0.8 3.5 2.5 2.5 53.8 47.8 22.5 13.3 65.4 63.1
0.7 1.8 0.8 1.8 18.8 2.2 1798.7 0.7 3.5 2.5 2.6 54.3 47.8 22.3 13.1 66.4 64.1
0.7 1.9 0.7 1.9 19.3 2.4 1867.6 0.7 3.6 2.6 2.9 54.6 47.4 21.7 12.8 67.2 65.3
0.7 1.9 0.7 1.9 19.7 2.4 1939 0.7 3.7 2.6 3.2 55.9 48 21.7 12.8 68.8 67.1
0.7 1.9 0.7 1.9 20.2 2.4 1982.8 0.7 3.6 2.6 3.3 54.9 46.8 20.7 12.3 68.9 67.3
0.7 1.9 0.7 2 20.7 2.5 2034.2 0.7 3.6 2.6 3.4 53.7 45.5 19.6 11.9 68.8 67.5
0.7 2 0.7 2 21.1 2.5 2075.8 0.7 3.5 2.6 3.4 52.6 44.3 18.6 11.4 68.7 67.5
0.7 2 0.7 2 21.6 2.6 2127.1 0.6 3.5 2.6 3.5 51.4 42.9 17.6 11 68.6 67.6
0.7 1.9 0.7 2 22 2.6 2170.8 0.6 3.4 2.6 3.6 50.2 41.7 16.6 10.6 68.5 67.6
0.7 2 0.7 2 22.4 2.6 2218.6 0.6 3.4 2.6 3.7 49.5 40.7 15.9 10.2 68.5 67.8
0.7 2 0.7 2.1 23 2.7 2282.3 0.6 3.3 2.7 3.9 48.2 39.4 14.9 9.8 68.3 67.8
0.7 2 0.7 2.1 23.4 2.7 2331.6 0.6 3.3 2.7 4.1 47.6 38.6 14.4 9.5 68.4 67.9
0.7 2 0.7 2.1 23.9 2.7 2380.9 0.6 3.3 2.7 4.3 46.8 37.7 13.9 9.3 68.3 67.9
0.7 2 0.7 2.1 24.5 2.6 2445.8 0.6 3.3 2.7 4.5 46.3 37 13.5 9.1 68.5 68.1
0.7 2 0.7 2.2 24.9 2.6 2496 0.6 3.3 2.7 4.7 45.7 36.4 13.2 8.9 68.5 68.2
0.7 2 0.7 2.2 25.3 2.6 2547.7 0.6 3.3 2.7 5 45.8 36.2 13.2 8.8 68.8 68.5
0.7 2 0.7 2.2 25.7 2.6 2595.6 0.6 3.3 2.7 5.3 45.8 36 13.2 8.8 69 68.8
0.7 2 0.7 2.2 25.8 2.6 2616.4 0.6 3.4 2.7 5.4 46.3 36.3 13.5 8.9 69.4 69.1
0.7 2 0.7 2.2 25.9 2.6 2638.4 0.6 3.4 2.7 5.6 46.8 36.6 13.7 8.9 69.7 69.4
0.7 2 0.7 2.3 26.2 2.5 2669.9 0.6 3.4 2.7 5.7 46.5 36.2 13.5 8.8 69.7 69.5
0.7 2 0.7 2.3 26.3 2.5 2694.5 0.6 3.4 2.7 5.9 46.9 36.4 13.8 8.9 70.1 69.8
0.7 2 0.7 2.3 26.6 2.5 2723.7 0.6 3.4 2.7 6 46.8 36.3 13.8 8.9 70.2 69.9
0.7 2 0.7 2.3 26.8 2.5 2752.8 0.6 3.5 2.8 6.2 47 36.3 13.9 8.9 70.5 70.2
0.7 2 0.7 2.3 27.1 2.5 2785.1 0.6 3.5 2.8 6.3 46.8 36.1 13.8 8.8 70.6 70.3
0.7 2 0.7 2.3 27.4 2.5 2819 0.6 3.5 2.8 6.5 46.6 35.9 13.7 8.8 70.7 70.4
0.7 2 0.7 2.4 27.7 2.4 2851.8 0.6 3.5 2.8 6.6 46.7 35.8 13.8 8.8 70.9 70.7
0.7 2 0.7 2.4 28.1 2.4 2889 0.6 3.5 2.8 6.8 46.3 35.5 13.6 8.7 71 70.7
0.7 2 0.7 2.4 28.5 2.4 2930.1 0.6 3.5 2.8 6.9 45.8 35 13.4 8.6 71 70.7
0.7 2 0.7 2.4 28.9 2.4 2972.4 0.6 3.5 2.8 7.1 45.3 34.6 13.3 8.5 71.1 70.8
0.7 2 0.7 2.4 29.4 2.4 3017.8 0.6 3.5 2.8 7.2 44.8 34.1 13.1 8.5 71.1 70.8
0.7 2 0.7 2.5 30 2.4 3074.6 0.6 3.4 2.8 7.4 43.6 33.1 12.6 8.3 70.9 70.6
0.7 2 0.7 2.5 30.6 2.3 3127 0.6 3.4 2.8 7.6 42.8 32.5 12.3 8.2 70.9 70.6
0.7 2 0.7 2.5 31.2 2.3 3182.9 0.6 3.4 2.8 7.7 42 31.8 12 8 70.9 70.5
0.7 2 0.7 2.6 32 2.3 3251.8 0.6 3.4 2.8 7.9 40.5 30.5 11.4 7.8 70.7 70.3
0.7 2 0.7 2.6 32.7 2.3 3314.8 0.6 3.3 2.8 8.1 39.5 29.6 11 7.6 70.6 70.1
0.7 2 0.7 2.7 33.6 2.2 3390.8 0.6 3.3 2.8 8.3 37.8 28.3 10.3 7.4 70.3 69.8
0.7 2 0.7 2.7 34.4 2.2 3462.2 0.6 3.2 2.9 8.5 36.5 27.2 9.8 7.2 70.1 69.6
0.7 2 0.7 2.8 35.7 2.2 3579.2 0.6 3.2 2.9 8.9 34.4 25.5 9.1 6.9 69.9 69.3
0.7 2 0.7 2.8 36.9 2.1 3687.4 0.5 3.1 2.9 9.2 32.4 23.8 8.3 6.6 69.6 69
0.7 2 0.7 2.9 38.1 2.1 3790.8 0.5 3.1 2.9 9.5 30.4 22.2 7.5 6.3 69.4 68.6
0.7 2 0.7 3 39.3 2 3892.4 0.5 3 2.9 9.8 28 20.3 6.6 5.9 68.9 68.2
0.7 2 0.7 3 39.8 2 3946.8 0.5 3 2.9 9.9 27.3 19.7 6.4 5.8 68.9 68.1
0.7 2 0.7 3 40 2 3961.2 0.5 3 2.9 10 27.1 19.5 6.3 5.8 68.9 68.1
0.7 2 0.7 3 40 2 3962 0.5 3 2.9 10 27.1 19.5 6.3 5.8 68.9 68.1
0.8 1.8 0.7 1.7 16.2 1.8 1490.7 0.7 3.6 2.5 1.9 55.4 50.8 26.1 14.7 62.5 59.4
0.7 1.7 0.6 1.7 16.6 2 1532.2 0.8 3.6 2.4 2.2 55.8 51 26 14.8 63.4 60.4
0.7 1.7 0.7 1.8 16.8 2 1564.7 0.7 3.6 2.4 2.1 56.1 51.2 25.8 14.7 64.2 61
0.8 1.8 0.7 1.7 17.1 2 1588.5 0.8 3.6 2.4 2.1 56.1 50.9 25.6 14.6 64.6 61.5
0.8 1.8 0.7 1.8 17.5 2.1 1632.7 0.7 3.7 2.5 2.3 55.9 50.5 25 14.3 65.1 62.2
0.7 1.8 0.7 1.8 17.8 2.1 1671.7 0.8 3.6 2.5 2.4 56.2 50.5 24.7 14.3 65.8 63.1
0.7 1.8 0.7 1.9 18.2 2.2 1739 0.7 3.7 2.5 2.6 57.2 50.9 24.7 14.2 67.2 64.6
0.8 1.8 0.7 1.9 18.7 2.2 1802.6 0.8 3.8 2.6 2.8 57.7 50.8 24.3 14 68.3 65.9
0.7 1.9 0.7 1.9 19.1 2.3 1865.6 0.8 3.8 2.6 3.1 58.6 51.1 24.2 13.9 69.5 67.3
0.7 1.9 0.7 1.9 19.5 2.3 1908.4 0.8 3.8 2.6 3.2 57.7 50 23.3 13.5 69.6 67.5
0.8 1.9 0.7 2 20 2.4 1959.6 0.7 3.7 2.6 3.3 56.7 48.8 22.4 13.1 69.7 67.7
0.7 2 0.7 2 20.4 2.4 2002 0.7 3.7 2.6 3.3 55.7 47.6 21.4 12.6 69.6 67.9
0.7 1.9 0.7 2 20.7 2.5 2035.6 0.7 3.6 2.7 3.3 55 47 20.8 12.4 69.7 68
0.7 2 0.7 2 21.2 2.5 2090.6 0.7 3.6 2.6 3.5 54.2 45.8 19.8 12 69.7 68.3
0.7 2 0.7 2 21.6 2.5 2135.5 0.7 3.6 2.7 3.6 53 44.6 18.9 11.6 69.6 68.3
0.7 2 0.7 2 22 2.5 2184.7 0.7 3.5 2.7 3.8 52.3 43.5 18.1 11.2 69.6 68.5
0.7 2 0.7 2.1 22.8 2.6 2263.3 0.6 3.4 2.7 4 50.4 41.5 16.6 10.5 69.2 68.3
0.7 2 0.7 2.1 23.2 2.6 2317.2 0.6 3.4 2.7 4.2 49.7 40.6 16 10.2 69.2 68.5
0.7 2 0.7 2.1 23.6 2.6 2370.1 0.6 3.4 2.7 4.4 49.2 39.8 15.5 9.9 69.3 68.7
0.7 2 0.7 2.1 24.2 2.6 2437.6 0.6 3.4 2.7 4.8 48.9 39.3 15.2 9.7 69.5 69
0.7 2 0.7 2.2 24.6 2.6 2494.6 0.6 3.4 2.7 5 48.4 38.5 14.8 9.5 69.6 69.2
0.7 2 0.7 2.2 25.1 2.6 2556.6 0.6 3.4 2.7 5.3 48 38 14.6 9.3 69.8 69.4
0.7 2 0.7 2.2 25.5 2.5 2593.5 0.6 3.4 2.7 5.5 47.7 37.5 14.4 9.2 69.8 69.4
0.7 2 0.7 2.2 25.6 2.5 2620.4 0.6 3.4 2.7 5.6 47.8 37.4 14.3 9.1 70 69.7
0.7 2 0.7 2.2 25.7 2.5 2641.1 0.6 3.5 2.7 5.8 48.3 37.7 14.6 9.2 70.3 70
0.7 2 0.7 2.3 25.8 2.5 2662.8 0.7 3.5 2.7 6 48.7 38 14.8 9.3 70.6 70.3
0.7 2 0.7 2.3 26.1 2.5 2695.2 0.6 3.5 2.8 6.1 48.4 37.5 14.6 9.1 70.6 70.4
0.7 2 0.7 2.3 26.3 2.5 2719.5 0.6 3.5 2.8 6.2 48.7 37.7 14.8 9.2 71 70.7
0.7 2 0.7 2.3 26.6 2.5 2749 0.7 3.5 2.8 6.4 48.6 37.5 14.7 9.2 71.1 70.8
0.7 2 0.7 2.3 26.9 2.5 2782.8 0.7 3.5 2.8 6.5 48.2 37.1 14.5 9.1 71.2 70.9
0.7 2 0.7 2.3 27.1 2.4 2811.1 0.7 3.6 2.8 6.6 48.5 37.2 14.7 9.1 71.4 71.2
0.7 2 0.7 2.4 27.4 2.4 2845.4 0.7 3.6 2.8 6.8 48.1 36.9 14.5 9 71.5 71.3
0.7 2 0.7 2.4 27.8 2.4 2883.6 0.7 3.6 2.8 6.9 47.6 36.4 14.3 8.9 71.6 71.3
0.7 2 0.7 2.4 28.2 2.4 2921.7 0.6 3.6 2.8 7 47.2 36 14.1 8.8 71.6 71.3
0.7 2 0.7 2.4 28.6 2.4 2962.7 0.6 3.5 2.8 7.2 46.7 35.6 14 8.8 71.6 71.3
0.7 2 0.7 2.4 29.1 2.4 3008.7 0.6 3.5 2.8 7.3 46.1 35 13.7 8.7 71.6 71.3
0.7 2 0.7 2.5 29.6 2.3 3055.9 0.6 3.5 2.8 7.5 45.4 34.5 13.5 8.6 71.6 71.3
0.7 2 0.7 2.5 30.3 2.3 3115.5 0.6 3.5 2.8 7.6 44.1 33.4 12.9 8.3 71.4 71.1
0.7 2 0.7 2.5 30.9 2.3 3170 0.6 3.5 2.8 7.8 43.3 32.7 12.6 8.2 71.4 71
0.7 2 0.7 2.6 31.5 2.3 3228.6 0.6 3.4 2.8 8 42.3 31.9 12.2 8.1 71.3 70.9
0.7 2 0.7 2.6 32.4 2.3 3301.2 0.6 3.4 2.8 8.2 40.7 30.5 11.6 7.8 71 70.6
0.7 2 0.7 2.7 33.1 2.2 3368.6 0.6 3.4 2.9 8.4 39.4 29.5 11.1 7.6 70.9 70.4
0.7 2 0.7 2.7 34.2 2.2 3460.4 0.6 3.3 2.9 8.6 37.5 27.9 10.3 7.3 70.5 70
0.7 2 0.7 2.8 35.4 2.2 3567.6 0.6 3.2 2.9 8.9 35.4 26.2 9.5 7 70.2 69.6
0.7 2 0.7 2.8 36.8 2.1 3689.9 0.5 3.2 2.9 9.3 33.1 24.3 8.7 6.7 69.9 69.3
0.7 2 0.7 2.9 37.9 2.1 3787.5 0.5 3.1 2.9 9.6 31.3 22.8 8 6.4 69.7 69
0.7 2 0.7 3 39 2 3880.2 0.5 3.1 2.9 9.8 29.2 21.2 7.2 6.1 69.3 68.6
0.7 2 0.7 3 39.8 2 3942.7 0.5 3 2.9 10 27.7 19.9 6.5 5.9 69 68.2
0.7 2 0.7 3 40 2 3961.9 0.5 3 2.9 10 27.1 19.5 6.3 5.8 68.9 68.1
0.7 2 0.7 3 40 2 3962 0.5 3 2.9 10 27.1 19.5 6.3 5.8 68.9 68.1
0.8 1.7 0.7 1.7 16.2 1.8 1484.4 0.9 3.7 2.5 2.1 57.8 53.3 27.8 15.5 64.1 60.4
0.8 1.8 0.7 1.8 16.5 1.9 1526.4 0.8 3.8 2.5 2.1 57.8 53.1 27.4 15.4 64.7 61.2
0.8 1.7 0.7 1.8 16.7 1.9 1547.8 0.8 3.7 2.5 2.2 57.8 52.9 27.2 15.3 65 61.7
0.8 1.8 0.8 1.8 17 2 1578.3 0.8 3.7 2.5 2.2 58 53 27.1 15.3 65.6 62.4
0.8 1.9 0.7 1.8 17.3 2 1624.5 0.8 3.8 2.5 2.3 58.7 53.2 26.9 15.3 66.7 63.5
0.7 1.9 0.8 1.8 17.7 2.1 1680.4 0.8 3.8 2.6 2.6 59.3 53.3 26.6 15 67.7 64.8
0.8 1.9 0.7 1.8 18.2 2.1 1767.1 0.8 4 2.6 2.9 61 54.1 26.8 15.1 69.6 66.8
0.8 1.9 0.7 1.9 18.5 2.1 1802.5 0.8 3.9 2.6 3 60.8 53.5 26.2 14.8 70 67.3
0.8 1.9 0.7 1.9 18.9 2.2 1837.3 0.8 3.9 2.6 3.1 60.4 53.1 25.8 14.6 70.3 67.7
0.8 1.9 0.7 1.9 19.2 2.3 1878.3 0.8 3.9 2.6 3.1 59.6 52.1 24.9 14.3 70.3 68
0.8 1.9 0.7 2 19.7 2.3 1928.2 0.7 3.8 2.7 3.2 58.6 50.9 24 13.8 70.4 68.2
0.8 1.9 0.7 2 20 2.4 1965.8 0.8 3.8 2.7 3.3 58.5 50.5 23.6 13.7 70.7 68.7
0.7 1.9 0.7 2 20.4 2.4 2006.8 0.7 3.8 2.7 3.4 57.4 49.4 22.6 13.2 70.6 68.7
0.8 2 0.7 2 20.9 2.4 2062 0.7 3.8 2.7 3.6 56.6 48.2 21.7 12.8 70.7 68.9
0.7 1.9 0.7 2 21.3 2.5 2107.6 0.7 3.7 2.7 3.7 55.4 47 20.8 12.4 70.5 69
0.8 2 0.7 2 21.7 2.5 2157.9 0.7 3.7 2.7 3.8 54.7 45.9 20 12 70.5 69.1
0.7 2 0.7 2.1 22.5 2.5 2238.9 0.7 3.6 2.7 4.1 52.7 43.8 18.5 11.3 70.1 69
0.7 2 0.7 2.1 22.9 2.5 2297.1 0.7 3.6 2.7 4.4 52.4 43 17.9 11 70.3 69.3
0.7 2 0.7 2.1 23.2 2.5 2352.9 0.7 3.6 2.7 4.6 52.2 42.5 17.6 10.7 70.5 69.7
0.7 2 0.7 2.1 23.8 2.5 2423.5 0.7 3.6 2.7 4.9 51.4 41.5 17 10.4 70.6 69.8
0.7 2 0.7 2.2 24.3 2.5 2483.8 0.7 3.6 2.7 5.2 50.7 40.5 16.3 10.1 70.5 69.9
0.7 2 0.7 2.2 24.7 2.5 2534.1 0.7 3.6 2.7 5.4 50.4 40 16.1 9.9 70.7 70.2
0.7 2 0.7 2.2 25.1 2.5 2582.9 0.7 3.6 2.7 5.7 50.2 39.6 15.9 9.8 70.9 70.4
0.7 2 0.7 2.2 25.4 2.5 2614.2 0.7 3.6 2.7 5.8 49.8 39 15.5 9.6 70.8 70.4
0.7 2 0.7 2.2 25.5 2.5 2637.9 0.7 3.6 2.7 6 50 39.1 15.6 9.6 71 70.7
0.7 2 0.7 2.3 25.6 2.5 2662.3 0.7 3.6 2.8 6.1 50.3 39.1 15.7 9.5 71.3 70.9
0.7 2 0.7 2.3 25.9 2.4 2687.4 0.7 3.6 2.8 6.2 50.2 39 15.7 9.5 71.4 71
0.7 2 0.7 2.3 26 2.4 2714.1 0.7 3.6 2.8 6.4 50.4 39 15.7 9.5 71.6 71.3
0.7 2 0.7 2.3 26.3 2.4 2745.6 0.7 3.6 2.8 6.5 50.1 38.6 15.5 9.4 71.7 71.4
0.7 2 0.7 2.3 26.5 2.4 2771.5 0.7 3.6 2.8 6.7 50.3 38.7 15.6 9.4 72 71.7
0.7 2 0.7 2.3 26.8 2.4 2806.1 0.7 3.6 2.8 6.8 49.9 38.2 15.3 9.3 72 71.8
0.7 2 0.7 2.3 27.2 2.4 2839.6 0.7 3.6 2.8 6.9 49.5 37.8 15.1 9.2 72.1 71.9
0.7 2 0.7 2.4 27.5 2.4 2873.5 0.7 3.6 2.8 7 49 37.4 14.8 9.1 72.2 71.9
0.7 2 0.7 2.4 27.8 2.4 2906.2 0.7 3.6 2.8 7.1 49 37.3 14.9 9.1 72.3 72
0.7 2 0.7 2.4 28.3 2.4 2951.5 0.7 3.6 2.8 7.3 48.1 36.6 14.6 9 72.2 71.9
0.7 2 0.7 2.4 28.8 2.4 2994.2 0.7 3.6 2.8 7.4 47.5 36.1 14.4 8.9 72.2 71.9
0.7 2 0.7 2.5 29.3 2.3 3041.5 0.7 3.6 2.8 7.6 46.8 35.4 14.1 8.7 72.2 71.8
0.7 2 0.7 2.5 29.8 2.3 3090.6 0.7 3.6 2.8 7.7 46.1 34.8 13.8 8.6 72.1 71.8
0.7 2 0.7 2.5 30.5 2.3 3152.5 0.6 3.5 2.8 7.9 44.6 33.7 13.2 8.4 71.9 71.5
0.7 2 0.7 2.6 31.2 2.3 3209.2 0.6 3.5 2.9 8.1 43.7 32.9 12.9 8.3 71.7 71.3
0.7 2 0.7 2.6 32 2.2 3279.9 0.6 3.5 2.9 8.2 42 31.6 12.2 8 71.4 71
0.7 2 0.7 2.6 32.8 2.2 3346.8 0.6 3.4 2.9 8.4 40.8 30.5 11.7 7.8 71.3 70.8
0.7 2 0.7 2.7 33.9 2.2 3447.2 0.6 3.4 2.9 8.7 38.8 28.9 11 7.6 71 70.5
