typicalFacadeGlazingRatio typicalFacadeWindowWidth groundFacadeGlazingRatio groundFacadeWindowWidth buildingDepth balconyWidth atriumArea aspectRatio groundFloorHeight typicalfloorHeight numberLevels groundSDA firstSDA groundASE firstASE groundViewPercentage firstViewPercentage
0.5 1.6 0.6 1.8 19.9 1.5 1973.3 0.7 3 2.1 4.5 36.9 31 14.7 8.8 52.4 50.8
0.8 1.6 0.6 1.8 20.2 1.7 1990.9 0.8 2.8 2.2 4.5 36.7 30.9 14.5 8.7 52.4 50.9
0.6 1.7 0.7 1.9 20.4 1.6 2011.2 0.7 2.9 2.2 4.6 36.8 30.9 14.6 8.7 52.6 51.3
0.7 1.7 0.7 1.9 20.6 1.5 2032.1 0.6 2.9 2.2 4.7 36.7 30.9 14.4 8.7 52.9 51.7
0.6 1.7 0.8 1.9 20.8 1.6 2053.4 0.7 3 2.1 4.7 36.7 30.9 14.6 8.9 53.3 51.9
0.7 1.5 0.7 2 21.1 1.8 2073.7 0.6 2.9 2.3 4.7 36.5 30.6 14.2 8.6 53.6 52.1
0.7 1.6 0.5 1.8 21.2 1.8 2096.4 0.7 2.9 2.3 4.9 36.5 30.5 14.3 8.7 53.9 52.4
0.7 1.5 0.6 1.9 21.5 1.8 2119.6 0.6 2.9 2.2 4.9 36.6 30.8 14.3 8.6 54.1 52.6
0.7 1.6 0.6 2 21.8 1.7 2143.8 0.8 3 2.3 4.9 36.7 30.7 14 8.7 54.4 52.9
0.7 1.5 0.6 1.9 22.1 1.7 2169.2 0.7 2.8 2.2 5 36.2 30.3 14 8.5 54.6 53.2
0.6 1.5 0.7 1.9 22.2 1.8 2194.7 0.6 2.9 2.2 4.9 36.2 30.1 13.8 8.5 54.8 53.5
0.6 1.6 0.6 2.1 22.6 1.9 2221.1 0.7 2.8 2.2 5.1 36.3 30.1 13.8 8.7 55.4 53.9
0.8 1.6 0.8 1.9 22.9 1.7 2248.4 0.7 2.8 2.3 5.2 36.3 30.2 13.5 8.5 55.6 54.1
0.7 1.8 0.7 1.9 23.1 1.7 2277.6 0.6 3 2.3 5.3 36 29.9 13.3 8.3 55.8 54.4
0.7 1.7 0.6 2.1 23.5 1.9 2306.5 0.7 2.9 2.3 5.4 35.9 29.9 13.2 8.4 56.2 54.7
0.6 1.8 0.6 2.1 23.8 1.7 2336.4 0.6 2.9 2.4 5.5 35.9 29.8 13.2 8.4 56.7 55.1
0.7 1.7 0.6 2.1 24 1.7 2369 0.5 3 2.4 5.3 35.5 29.4 13 8.3 56.7 55.5
0.6 1.6 0.6 2.1 24.5 1.8 2401.1 0.5 3 2.3 5.4 35.6 29.5 12.9 8.2 57.2 55.9
0.7 1.8 0.6 2.1 24.7 1.9 2433.9 0.6 3 2.4 5.5 35.6 29.4 12.8 8.2 57.5 56.2
0.6 1.7 0.7 2.2 25.2 1.8 2471 0.6 2.9 2.3 5.7 35.5 29.2 12.6 8.3 58 56.7
0.6 1.8 0.8 2.1 25.4 1.8 2505.3 0.7 2.9 2.5 5.8 35.3 28.9 12.5 8.2 58.3 57.1
0.7 1.7 0.7 2.3 25.9 1.9 2541.6 0.5 3 2.5 5.8 35.4 29 12.4 8.1 58.8 57.6
0.7 1.7 0.6 2.1 26.2 1.9 2578.9 0.6 3 2.4 5.9 35.4 28.9 12.3 8.1 59.2 58.1
0.7 1.7 0.6 2.2 26.6 1.9 2620.3 0.7 2.9 2.4 6 35 28.5 12 8.1 59.5 58.3
0.7 1.8 0.7 2.3 27 1.9 2660.2 0.6 3 2.5 6.1 34.9 28.4 11.9 8 60.1 58.9
0.7 1.8 0.7 2.3 27.5 1.9 2701 0.5 3 2.6 6.2 35 28.3 11.8 8 60.6 59.3
0.6 1.7 0.7 2.4 28 1.9 2746.6 0.6 3 2.5 6.3 34.6 27.9 11.4 7.8 60.8 59.7
0.7 1.9 0.7 2.3 28.3 2 2789.9 0.6 2.9 2.5 6.4 34.6 27.9 11.4 7.9 61.4 60.3
0.7 1.8 0.7 2.3 28.9 2 2834.3 0.5 3 2.6 6.5 34.6 27.9 11.3 7.8 62 60.9
0.7 1.9 0.7 2.4 29.4 2 2883.6 0.5 3 2.6 6.6 34.2 27.4 11 7.7 62.3 61.2
0.7 1.9 0.7 2.4 29.8 2 2930 0.6 3 2.6 6.8 34.1 27.3 10.9 7.7 62.9 61.8
0.7 1.8 0.7 2.5 30.3 2 2981.6 0.6 3 2.7 6.9 33.9 27 10.6 7.6 63.3 62.3
0.7 1.8 0.7 2.5 30.8 2 3029.2 0.5 3 2.7 7 33.8 26.7 10.4 7.6 63.8 62.7
0.7 1.9 0.7 2.5 31.3 2 3077.2 0.6 3 2.6 7.1 33.7 26.7 10.3 7.5 64.3 63.3
0.7 1.9 0.7 2.5 31.7 2.1 3129.8 0.5 3 2.7 7.3 33.4 26.3 10.1 7.4 64.8 63.8
0.7 1.9 0.7 2.5 32.3 2.1 3177.3 0.5 3 2.7 7.4 33.2 26.1 9.9 7.3 65.2 64.2
0.7 1.9 0.7 2.6 32.7 2.1 3223.7 0.5 3 2.7 7.5 33.1 25.9 9.7 7.3 65.6 64.7
0.7 1.9 0.7 2.6 33.2 2.1 3273.5 0.6 3 2.7 7.7 32.8 25.6 9.5 7.2 66 65
0.7 1.9 0.7 2.6 33.6 2.1 3316.2 0.5 3 2.7 7.8 32.6 25.3 9.3 7.1 66.3 65.4
0.7 1.9 0.7 2.7 34 2.1 3355.5 0.5 3 2.8 7.9 32.5 25.2 9.2 7.1 66.7 65.8
0.7 2 0.7 2.7 34.5 2.1 3396 0.5 3 2.8 8 32.2 24.8 8.9 7 67 66.1
0.7 1.9 0.7 2.7 34.8 2.1 3426.7 0.5 3 2.8 8.1 32 24.6 8.8 7 67.2 66.3
0.7 2 0.7 2.7 35 2.1 3456.5 0.5 3 2.8 8.2 31.8 24.3 8.6 6.9 67.4 66.5
0.7 2 0.7 2.7 35.2 2.1 3475.1 0.5 3 2.8 8.3 31.7 24.3 8.6 6.8 67.6 66.7
0.7 2 0.7 2.7 35.4 2.1 3487 0.5 3 2.8 8.3 31.6 24.2 8.5 6.8 67.7 66.8
0.7 2 0.7 2.7 35.4 2.1 3496.2 0.5 3 2.8 8.3 31.5 24 8.4 6.8 67.7 66.9
0.7 2 0.7 2.7 35.4 2.1 3493.6 0.5 3 2.8 8.3 31.5 24 8.4 6.8 67.7 66.9
0.7 2 0.7 2.7 35.3 2.1 3488.3 0.5 3 2.8 8.3 31.5 24 8.3 6.7 67.6 66.8
0.7 2 0.7 2.7 35.2 2.1 3472 0.5 3 2.8 8.2 31.6 24.1 8.3 6.8 67.6 66.8
0.7 2 0.7 2.7 35 2.1 3449.8 0.5 3 2.8 8.1 31.7 24.3 8.4 6.8 67.5 66.7
0.7 2 0.7 2.7 34.8 2.2 3426.6 0.5 3 2.8 8 31.8 24.3 8.4 6.8 67.3 66.5
0.7 2 0.7 2.7 34.4 2.2 3394.6 0.5 3 2.8 7.9 32 24.5 8.5 6.8 67.1 66.3
0.7 2 0.7 2.7 34.1 2.2 3363 0.5 3 2.8 7.8 32 24.5 8.4 6.8 66.8 66.1
0.7 2 0.7 2.6 33.7 2.2 3324.5 0.5 3 2.7 7.7 32.2 24.7 8.5 6.9 66.5 65.8
0.7 1.9 0.7 2.6 33.3 2.2 3283.5 0.5 3 2.7 7.6 32.3 24.9 8.6 6.9 66.2 65.5
0.7 1.9 0.7 2.6 32.9 2.2 3245.3 0.5 3 2.7 7.5 32.3 24.9 8.6 6.9 65.8 65.1
0.7 1.9 0.7 2.6 32.5 2.2 3202.1 0.5 3 2.7 7.3 32.4 25.1 8.6 6.9 65.5 64.8
0.7 1.9 0.7 2.5 32.2 2.2 3162.3 0.5 2.9 2.7 7.2 32.4 25.1 8.6 6.8 65 64.3
0.7 1.9 0.7 2.5 31.7 2.2 3117.8 0.5 3 2.7 7 32.4 25.1 8.6 6.9 64.6 63.9
0.7 1.9 0.7 2.5 31.2 2.2 3074.1 0.6 2.9 2.7 6.9 32.5 25.2 8.7 6.8 64.1 63.4
0.7 1.9 0.7 2.4 30.9 2.2 3034.3 0.5 2.9 2.6 6.8 32.3 25.1 8.6 6.8 63.6 62.9
0.7 1.9 0.7 2.4 30.5 2.2 2990.3 0.5 2.9 2.6 6.7 32.3 25.2 8.6 6.8 63.1 62.5
1 0.7 0.3 1 2.9 0.7 308.2 0.9 1.3 1.1 1 19.3 16.8 10.3 5 17 15.8
0.9 0.5 0.2 0.4 3.2 1 309.8 0.5 1.3 1.4 1 19 17 9.9 5.5 17.4 16.1
0.4 1.1 1 0.7 3.2 0.6 324 0.7 1.8 1.3 1 20.2 17.9 10.7 5.5 17.8 16.6
0.5 0.5 0.3 1 3.4 0.6 325.5 0.6 1.8 1.1 1 19.9 18.2 10.7 5.3 17.7 16.8
0.4 0.7 0.4 1.1 3.6 1 330 0.6 1.8 0.7 1.4 20.3 18.6 10.8 5.7 18 16.8
0.7 1 0.6 1.1 3.8 0.7 341.4 1 1.6 1.3 1.7 20.6 19 10.9 5.9 19 18
0.4 0.6 0.2 0.7 3.8 0.5 345.7 0.5 1.9 1 1.5 20.9 18.8 11.1 5.8 19 18.1
0.9 0.9 0.6 0.9 3.6 1 347.4 1 1.4 0.7 1 21.2 19.4 11.6 6.1 19.3 18.2
0.3 0.8 0.2 0.9 3.9 0.7 348.4 0.8 2 0.7 1.7 21.8 19.2 11.6 5.8 19.6 17.7
0.5 0.6 0.3 0.7 3.9 0.6 362.2 0.6 1.8 0.9 1.1 22.5 19.6 11.9 6.3 19.9 18.5
0.9 0.5 0.4 0.5 3.4 0.4 363.5 0.3 1.8 1.3 1.6 21.9 20.3 11.7 6.2 20 18.9
0.6 0.9 0.6 0.8 3.8 0.4 368.3 0.5 1.6 0.8 1.2 22.8 20.7 12.1 5.8 20.5 18.7
0.8 0.8 0.7 0.5 3.7 0.4 378.8 0.6 1.5 1.1 1.5 23 20.9 12.6 6.2 20.8 19.3
0.3 0.7 0.9 1.1 3.9 1 379.8 1 2 1.4 1.1 23.1 20.9 12.2 6.4 20.8 19.7
0.7 0.7 0.8 1 3.7 0.7 384.2 0.3 1.7 1.2 1.2 23.8 21.2 12.4 6.6 21 19.9
0.5 1 0.8 0.6 3.8 0.7 394 0.4 1.8 0.9 1.8 23.6 21.5 12.5 6.7 22 19.9
0.4 0.6 0.7 1 4.3 1 395.4 1 1.5 0.9 1.3 23.8 21.4 12.9 6.3 21.5 20
1 1.2 0.7 0.9 4.2 0.9 425.1 0.7 2 0.9 1.7 24.4 22.5 13.1 6.6 22.8 21.1
1 1 0.5 1.2 4.5 1 451.7 0.6 1.6 1 1.9 24.7 22.2 13.2 6.8 23.4 21.7
0.4 1.2 0.4 0.9 5.2 0.8 480.1 0.4 1.7 1.3 1.7 26.1 22.9 13.7 7.2 23.9 22.8
0.7 1 0.8 0.6 5.2 0.5 514.4 0.5 1.7 1.2 1.9 26.2 23.3 13.7 6.7 24.5 23.2
0.5 1 0.6 1.3 5.1 0.5 532.8 1 1.7 1 2.1 26.3 23.8 13.7 7.4 25.2 23.5
0.9 1.3 0.3 0.9 5.7 0.9 560.6 0.6 2.1 0.9 1.7 27.1 24.2 14.3 7.2 26 24.5
0.6 0.8 0.7 1.2 5.7 0.8 562.8 0.5 1.9 1.6 1.8 27.2 24 14.3 7.4 26.2 24.1
0.8 0.7 0.3 0.7 6 1.1 581.3 0.8 1.9 1 1.6 27.2 24.3 13.9 7.2 26.6 24.5
0.3 1.1 0.3 1.1 5.8 0.8 593.9 0.5 1.9 1.4 2 27.9 24.6 14 7.4 27.1 25.4
0.4 0.9 0.6 1.1 6.4 0.8 619.1 0.4 1.9 1.3 1.9 28.5 25.3 14.7 7.8 27.6 25.7
0.9 0.7 0.7 0.9 6.3 1 621.4 1 2.1 1.1 2.2 28.7 25.5 14.9 7.5 27.6 26.3
0.3 0.7 0.5 1 6.4 0.6 650 0.8 1.8 1.7 2.1 28.7 25.6 15 7.7 28.7 26.5
0.5 1 0.4 0.9 6.8 1 667.8 0.8 2 1.2 2 28.8 25.6 14.8 7.8 28.5 27.3
0.8 1.3 0.5 1.2 6.7 1.2 677.4 0.9 2.2 1.5 2.4 29.5 25.7 14.8 7.5 29.3 27.6
0.8 0.7 0.6 1.2 6.9 0.8 696.4 1 1.9 1.6 2.2 29.7 26.5 15.1 8 29.2 27.9
0.4 1.2 0.7 1.1 7.3 0.9 715.2 0.7 1.9 1.1 2.1 30.4 26.5 15 7.7 29.9 28.4
0.8 1.1 0.8 0.9 7.3 1 733.2 0.9 2.1 1.2 2.1 30.2 27 15 7.6 30.5 28.8
0.4 1 0.5 1 7.9 1 758.3 0.5 2.2 1.3 2.5 31.1 27.5 15.6 7.9 30.9 29.3
0.8 0.8 0.4 0.9 7.7 0.7 761.3 0.9 2.2 1.3 2 30.7 27.2 15.8 7.9 31.1 29.7
0.9 1.2 0.9 0.9 8 0.7 786.9 0.4 2 1.3 2.4 31.5 27.6 15.6 7.8 31.6 30.1
0.5 0.8 0.6 1 7.9 0.8 791 0.7 2.4 1.3 2.1 31.3 27.6 15.8 8.2 32.1 30.1
0.8 1.1 0.5 0.9 7.8 0.6 808.2 0.5 2.4 1.7 2.6 31.8 28.1 16 8.5 32.5 30.7
0.6 0.9 0.9 1.1 8.2 0.9 831.5 0.9 2.1 1.6 2.5 32.2 28.4 16.1 8 32.8 31.1
0.8 1.1 0.9 1.2 8.3 0.7 842.8 0.5 2.5 1.5 2.2 32.5 28.7 16.1 8.2 33.2 31.5
0.9 1 0.7 1.4 8.5 0.7 859.5 0.6 2.6 1.4 2.8 32.4 28.8 15.8 8.6 33.6 31.8
0.4 1.1 0.8 1 8.4 0.8 863.2 0.6 2.5 1.2 2.8 32.3 28.6 16 8.4 33.7 31.9
0.8 1.2 0.7 1.2 8.7 1 879.9 0.5 2.3 1.7 2.8 32.9 29 16.2 8.3 33.8 32.2
0.6 1.3 0.7 1.1 9.1 0.7 896.3 0.8 2.5 1.8 2.5 33.2 29.3 16.2 8.6 34.9 32.8
0.4 0.9 0.8 1.4 9.2 1.2 912.5 0.5 2.6 1.5 2.4 33.4 29.5 16.5 8.7 35.2 33.4
0.8 1.2 0.9 1 9.2 1.1 943.1 0.5 2.6 1.6 2.6 33.9 29.7 16.6 8.6 35.8 33.8
0.5 0.9 0.5 1.2 9.5 1.2 946.4 0.6 2.7 1.7 2.8 33.5 29.9 16.5 8.8 35.6 34
0.5 1.4 0.9 1.2 9.4 1 969.3 0.9 2.2 1.5 2.9 33.9 29.6 16.7 8.8 36.2 34.2
0.5 1.2 0.7 1.2 9.5 1.2 977.6 0.9 2.3 1.3 2.7 34 30.2 16.5 8.8 36.4 34.4
0.7 1.1 0.9 1 9.7 1.1 993.4 0.9 2.6 1.6 2.9 34.6 30.2 17 9 36.7 35
0.5 1 0.8 1.1 9.8 0.8 1008.8 0.7 2.7 1.6 2.9 34.6 30 16.6 8.6 37.1 34.9
0.5 1 0.7 1.1 10.4 1.3 1019 0.8 2.5 1.6 3 34.9 30.3 16.5 8.7 37.3 35.3
0.9 1.1 0.7 1.5 10.3 1 1034.3 0.8 2.5 1.5 3.1 35 30.3 16.6 8.8 37.3 35.8
0.8 1.3 0.8 1.3 10.2 0.9 1044.7 0.7 2.6 1.7 3 34.9 30.4 16.8 8.7 37.6 35.8
0.6 1.3 0.5 1.1 10.7 1.2 1065.3 0.8 2.6 1.8 2.8 35.2 30.4 16.7 8.8 38.4 36.5
0.6 1.2 0.8 1.4 10.9 1 1090.1 0.7 2.8 1.8 3.1 35.7 30.6 17 9.1 38.9 36.9
0.8 1.4 0.9 1.4 11.1 0.9 1094.3 0.9 2.6 1.7 3 35.6 30.9 16.9 8.9 39 37.1
0.4 1.3 0.6 1.3 11.1 1.1 1108.4 0.8 2.8 1.9 3 35.6 31 16.7 8.9 39.3 37.4
0.6 1.2 0.9 1.2 11 1.1 1113 0.9 2.3 1.8 3.1 35.7 31 16.9 8.9 39.1 37.4
0.7 1.1 0.6 1.5 11.1 1 1132.6 0.9 2.4 1.5 2.9 35.6 30.9 16.9 8.8 39.7 37.9
0.9 1.5 0.8 1.3 11.4 0.9 1136.9 0.8 2.7 1.9 3.2 36.1 31.2 17 8.9 39.6 37.7
0.6 1.1 0.7 1.6 11.4 1 1155.9 0.6 2.5 1.7 3 36 31.5 16.9 9 40.3 38.3
0.7 1.2 0.6 1.1 11.9 1 1169.3 0.6 2.6 1.7 2.9 36.2 31.3 17 9.2 40.4 38.2
0.5 1.4 0.5 1.5 11.7 1.2 1178.1 0.6 2.6 1.8 3.4 36.5 31.6 17.1 8.9 40.3 38.9
0.4 1.4 0.9 1.2 11.9 1 1200.1 0.8 2.8 1.9 3.1 36.3 31.7 16.8 9 41.2 39.4
0.5 1.4 0.8 1.6 12.3 1.3 1214.6 0.9 2.6 1.8 3.2 36.5 31.8 17.3 9.3 41.5 39.6
0.6 1.5 0.8 1.2 12.3 1.3 1227.5 0.5 2.7 1.9 3.2 36.8 31.9 17.1 9.1 41.7 39.9
0.5 1.3 0.6 1.2 12.2 1.1 1239.5 0.6 2.9 1.8 3.4 36.6 31.6 17.2 9 41.7 39.7
0.7 1.2 0.5 1.6 12.4 1 1249.6 0.8 2.5 1.9 3.3 36.6 31.9 16.8 9.4 41.9 40.4
0.8 1.3 0.7 1.5 12.5 1.4 1261.7 0.9 2.8 1.6 3.2 36.9 31.9 16.8 9 42 40.5
0.9 1.1 0.8 1.6 12.7 1.2 1267.2 0.6 2.9 1.7 3.5 36.7 31.8 17.1 9.3 42 40.3
0.5 1.5 0.9 1.4 12.6 1.3 1279.1 0.5 2.8 2 3.4 36.7 32 17.2 9.1 42.5 40.4
0.5 1.4 0.7 1.3 13.1 1 1295 0.6 2.6 1.8 3.6 37.1 32 17.1 9.1 42.8 40.9
0.9 1.2 0.6 1.4 13 1.3 1300.5 0.9 2.5 1.8 3.2 36.9 31.9 17.1 9.2 42.8 40.9
0.6 1.1 0.6 1.3 12.8 1.4 1306.6 0.5 2.9 1.6 3.5 37 31.9 16.9 9 42.9 41
0.8 1.5 0.6 1.6 13.1 1.1 1312.3 0.6 2.9 1.8 3.6 37 31.9 17.3 9.2 43 41.3
0.6 1.2 0.5 1.4 13.3 1.3 1321.9 0.6 2.8 1.8 3.5 37.2 31.9 17 9.4 43.4 41.3
0.7 1.3 0.9 1.4 13.4 1.4 1327.7 0.9 2.6 1.7 3.3 37.1 32.3 16.9 9.1 43.6 41.7
0.9 1.5 0.5 1.6 13.2 1.2 1340.8 0.8 2.8 1.9 3.6 37.6 32.6 17 9.5 43.6 41.8
0.6 1.5 0.6 1.3 13.3 1.3 1346.7 0.8 2.8 1.8 3.4 37.4 32.2 17.1 9.2 43.9 42.1
0.6 1.2 0.8 1.4 13.5 1.1 1352.8 0.9 2.6 1.7 3.4 37.5 32.4 16.9 9.1 44.1 42.3
0.8 1.3 0.7 1.5 13.6 1.2 1362.7 0.6 2.7 1.7 3.6 37.7 32.6 17.1 9.3 44 42.4
0.8 1.5 0.6 1.6 13.8 1.4 1368.9 0.6 2.5 1.8 3.3 37.7 32.4 17 9.2 44.2 42.5
0.7 1.5 0.8 1.6 13.8 1.5 1378.6 0.6 2.6 2.1 3.5 37.8 32.6 17.2 9.4 44.7 42.9
0.5 1.3 0.6 1.7 14 1.4 1384.9 0.7 2.8 2 3.7 38 32.5 17.3 9.3 44.4 42.7
0.8 1.4 0.6 1.6 13.8 1.5 1394.4 0.8 2.9 2 3.8 38 32.6 17.2 9.3 44.8 43
0.5 1.5 0.8 1.6 14 1.2 1401.2 0.6 2.6 2.1 3.4 37.9 32.8 16.9 9.5 44.9 43.1
0.5 1.6 0.8 1.4 14.2 1.3 1413.2 0.6 2.6 2 3.5 38.1 32.5 16.9 9.3 45.1 43.5
0.8 1.4 0.5 1.6 14 1.3 1420 0.7 2.7 2.1 3.5 38 32.9 17.1 9.2 45.2 43.4
0.7 1.4 0.7 1.5 14.2 1.3 1429.6 0.7 2.7 1.9 3.5 38.1 32.9 17.2 9.5 45.3 43.6
0.6 1.2 0.6 1.6 14.5 1.4 1438.5 0.8 2.8 1.9 3.7 38.3 32.7 16.9 9.2 45.6 43.7
0.7 1.5 0.7 1.5 14.4 1.3 1442.9 0.6 2.8 2.1 3.6 38.1 32.6 16.8 9.3 45.5 44
0.6 1.5 0.8 1.5 14.6 1.5 1452.5 0.8 2.8 2.1 3.6 38 32.5 16.8 9.1 45.6 44.2
0.6 1.6 0.6 1.6 14.7 1.5 1459.8 0.7 2.7 2 3.7 38.2 32.6 16.8 9.2 46 44.2
0.8 1.3 0.7 1.6 14.8 1.6 1467.3 0.9 2.9 1.8 3.8 38.1 32.7 17 9.3 46.1 44.3
0.8 1.4 0.8 1.4 14.8 1.6 1475.3 0.8 2.8 1.9 3.9 38.2 32.6 17 9.2 46.3 44.5
0.6 1.5 0.7 1.4 14.9 1.6 1484.7 0.8 3 2 3.7 38.3 32.8 17 9.3 46.2 44.7
0.7 1.4 0.8 1.5 14.8 1.3 1492.8 0.8 2.7 2 3.6 38 32.7 16.9 9.3 46.6 44.9
0.6 1.5 0.6 1.5 15 1.4 1502.6 0.7 2.8 1.9 3.7 38.3 32.9 16.8 9.3 46.6 45
0.6 1.5 0.5 1.5 15 1.3 1510.9 0.6 2.7 1.9 3.6 38.2 32.7 16.6 9.4 46.6 45.1
0.7 1.5 0.8 1.5 15.1 1.6 1519 0.8 2.9 1.8 3.7 38.4 32.7 16.6 9.3 46.9 45.3
0.6 1.6 0.7 1.6 15.1 1.3 1527.6 0.5 3 1.9 3.7 38.4 32.6 16.6 9.3 47.1 45.2
0.8 1.6 0.7 1.5 15.2 1.5 1536.4 0.7 2.8 1.9 3.8 38.2 32.6 16.6 9.4 47.3 45.5
0.8 1.6 0.7 1.5 15.5 1.4 1545 0.6 2.7 2 3.9 38.4 32.8 16.8 9.4 47.1 45.4
0.6 1.5 0.8 1.6 15.5 1.3 1554 0.5 2.9 2.2 3.7 38.3 32.9 16.5 9.4 47.6 45.7
0.7 1.5 0.6 1.5 15.6 1.4 1563 0.9 2.9 1.8 3.7 38.3 32.9 16.7 9.3 47.4 46
0.8 1.6 0.8 1.5 15.7 1.5 1569.9 0.5 2.9 2 3.8 38.2 32.5 16.6 9.1 47.3 45.7
0.6 1.3 0.8 1.5 16 1.4 1579.3 0.7 2.8 1.8 3.9 38.1 32.7 16.5 9.3 47.6 46.1
0.5 1.5 0.8 1.6 15.8 1.6 1588.9 0.5 2.8 2.2 4.1 38 32.5 16.5 9.1 47.8 46.2
0.6 1.4 0.7 1.8 15.9 1.5 1598.7 0.7 2.9 2 3.8 38.1 32.7 16.3 9.4 47.9 46.3
0.7 1.3 0.5 1.7 16 1.4 1608.8 0.5 2.7 1.9 4 38.1 32.4 16.5 9.2 47.9 46.3
0.6 1.3 0.8 1.5 16.1 1.3 1619.2 0.9 2.8 1.9 3.8 38.1 32.6 16.6 9.1 48.4 46.7
0.5 1.6 0.6 1.8 16.2 1.3 1629.5 0.8 2.9 2 4 38 32.6 16.6 9.1 48.4 46.9
0.8 1.5 0.7 1.6 16.4 1.3 1640.2 0.8 2.9 2.2 3.8 38.1 32.6 16.3 9.2 48.5 46.8
0.7 1.4 0.7 1.5 16.5 1.4 1648.8 0.6 2.7 2.1 3.8 38 32.4 16.2 9.1 48.4 46.9
0.6 1.5 0.6 1.7 16.7 1.6 1660 0.6 2.8 1.9 3.9 37.9 32.2 16.3 9.1 48.7 47
0.6 1.5 0.8 1.8 16.8 1.5 1671.4 0.6 2.7 2 4 37.8 32.2 16.2 9.4 48.8 47.4
0.6 1.6 0.5 1.8 17.1 1.5 1683 0.8 3 1.9 4.1 38 32.2 16.3 9.3 48.9 47.3
0.8 1.4 0.6 1.8 17.1 1.4 1694.8 0.6 2.8 2.1 4.1 37.8 32.2 16 9 49.3 47.4
0.7 1.4 0.7 1.8 17.1 1.4 1706.9 0.8 2.9 2 4.1 37.9 32.1 16 9.1 49.5 47.8
0.8 1.5 0.6 1.6 17.4 1.5 1719.6 0.7 2.9 2.2 4 38 32.3 16.1 9.1 49.3 48.1
0.6 1.5 0.7 1.7 17.5 1.4 1729.8 0.8 3 2.2 4.3 37.8 32 15.8 9 49.5 47.9
0.7 1.5 0.7 1.9 17.4 1.6 1743.1 0.6 2.9 2 4 37.6 32 15.9 8.9 49.7 48
0.6 1.6 0.6 1.7 17.6 1.5 1756.3 0.6 2.9 2.1 4.3 37.8 32 15.9 9.2 49.9 48.2
0.6 1.6 0.7 1.9 17.8 1.7 1770.2 0.5 2.9 2.2 4.4 37.8 32.1 15.7 9.2 50 48.4
0.5 1.5 0.5 1.9 18 1.5 1784 0.8 2.8 2 4.1 37.8 32 15.8 9 50.4 48.5
0.6 1.4 0.8 1.6 18.3 1.7 1796.2 0.7 2.8 2.1 4.2 37.5 31.7 15.5 9.1 50.3 48.6
0.7 1.5 0.6 1.6 18.4 1.6 1811 0.6 3 2.1 4.4 37.4 31.7 15.4 9.1 50.7 49
0.5 1.6 0.6 1.7 18.3 1.5 1826.2 0.7 3 2.2 4.5 37.5 31.7 15.4 8.9 50.7 49.1
0.5 1.6 0.7 1.9 18.7 1.6 1841.7 0.8 2.7 2.1 4.4 37.4 31.7 15.4 9 50.9 49.3
0.5 1.7 0.8 2 18.8 1.4 1857.6 0.7 2.9 2.2 4.3 37.6 31.8 15.4 9 51.3 49.7
0.8 1.4 0.7 1.9 18.9 1.5 1871.9 0.6 2.7 2 4.3 37.3 31.7 15.2 9 51.3 49.8
0.5 1.5 0.7 1.8 19.1 1.7 1888.7 0.6 3 2.2 4.4 37.2 31.5 15.3 9.1 51.4 49.8
0.7 1.5 0.5 1.8 19.3 1.7 1905.7 0.8 2.9 2.3 4.5 37.2 31.7 15.2 9 51.8 50.2
0.7 1.5 0.6 1.8 19.5 1.6 1923.6 0.6 2.9 2.1 4.5 37.2 31.6 15 8.8 51.8 50.4
0.7 1.4 0.8 1.8 19.6 1.6 1941.7 0.7 3 2.2 4.5 37.2 31.6 14.9 8.9 52 50.7
0.7 1.6 0.8 1.9 19.7 1.5 1958.4 0.5 2.7 2.2 4.6 37.1 31.4 15 8.8 52.1 50.8
0.8 1.6 0.6 1.8 20.2 1.7 1977.8 0.8 2.9 2.2 4.6 37 31.3 14.8 8.9 52.4 50.9
0.8 1.6 0.6 1.9 20.3 1.5 1997.5 0.6 2.8 2.3 4.7 37.2 31.1 14.6 8.7 52.7 51.3
0.6 1.7 0.8 1.8 20.4 1.7 2017.9 0.8 2.9 2.2 4.6 37.2 31.2 14.6 8.9 53.1 51.6
0.8 1.6 0.8 2 20.6 1.7 2037 0.5 2.9 2.3 4.6 37 31 14.6 8.7 53.1 51.7
0.6 1.7 0.6 2 20.9 1.8 2058.4 0.7 2.8 2.2 4.8 36.9 31.1 14.6 8.9 53.5 52
0.6 1.6 0.6 2 21.2 1.6 2080.6 0.6 3 2.3 4.9 37 30.9 14.5 8.9 53.8 52.3
0.6 1.5 0.7 2 21.3 1.8 2103.5 0.8 2.8 2.1 4.8 36.9 31 14.3 8.7 54.2 52.7
0.7 1.6 0.8 2 21.5 1.7 2125.6 0.7 2.9 2.4 4.9 36.8 30.9 14.3 8.7 54.4 52.9
0.7 1.7 0.7 2 21.9 1.8 2149.8 0.7 2.9 2.2 5.1 36.7 30.6 14.2 8.7 54.5 53.2
0.6 1.6 0.7 2 22.2 1.7 2174.8 0.8 3 2.4 4.9 36.6 30.6 14 8.8 55 53.4
0.7 1.6 0.8 2.1 22.4 1.8 2200.5 0.5 2.9 2.2 5.2 36.7 30.7 14 8.7 55.3 53.9
0.7 1.5 0.6 1.9 22.7 1.7 2228.1 0.7 3 2.4 5.1 36.4 30.3 13.7 8.5 55.5 54.1
